list1_extract1,list1_news_name,list1_news_selection1,list1_news_selection2
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty Bank sheds 530 pts as bears hover on all stocks; IndusInd, SBI, Axis Bank, ICICI Bank, HDFC Bank in steep fall","Jun 17, 2021 04:10",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Sensex, Nifty hit day's low; VIX crosses 15 mark","Jun 17, 2021 03:55",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Nifty IT steady amid fragile markets; Tech Mahindra leads modest gains,"Jun 17, 2021 03:40",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Ashok Leyland shares fall 3.45% as Nifty drops,"Jun 17, 2021 03:39",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Apollo Hospital shares fall 0.77% as Nifty drops,"Jun 17, 2021 03:33",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Share price of Power Finance Corp. falls as Nifty weakens,"Jun 17, 2021 03:28",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty Metal extends selloff as metal prices dive on stronger dollar; Adani Enterprises, Coal India, Hindalco drag; Apl Apollo hits new high","Jun 17, 2021 03:25",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Sensex down 132 pts intraday, Nifty below 15,800","Jun 17, 2021 03:19",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Share price of Havells India falls as Nifty weakens,"Jun 17, 2021 03:18",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Share price of REC falls as Nifty weakens,"Jun 17, 2021 03:13",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,ICICI Pru Life shares up 1.74% as Nifty drops,"Jun 17, 2021 03:08",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Shares trade with losses,"Jun 17, 2021 03:02",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty, Sensex to Open Lower After US Fed Indicates Rate Hike in 2023","Jun 17, 2021 02:59",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Weekly F&O expiry today: Nifty 50, Bank Nifty trading guide; check likely range, outlook, more","Jun 16, 2021 21:52",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"MARKET LIVE: Sensex, Nifty likely to open gap-down amid weak global cues","Jun 16, 2021 21:37",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Sensex, Nifty may mirror global peers on Thursday; 6 things to know before today’s opening bell","Jun 16, 2021 21:36",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Market LIVE: SGX Nifty tanks 96 pts, Sensex, Nifty may open in red; US Fed signals higher rates in 2023","Jun 16, 2021 21:35",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Sensex and Nifty fall from record highs, investors eye US Fed meet","Jun 16, 2021 12:50",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Trade setup: Nifty may correct more if it fails to reclaim 15,800; upside appears limited","Jun 16, 2021 11:21",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Market Analysts Say Bullish Trend to Continue if Nifty Doesn't Break 15,700 Level","Jun 16, 2021 11:08",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/451,India shares lower at close of trade; Nifty 50 down 0.64%,"Jun 16, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Sensex drops 271 points, Nifty below 15,800; Adani group stocks tank up to 8%","Jun 16, 2021 05:27",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Stock Market News Round-Up For June 16: Sensex, Nifty End Lower By Half Percent","Jun 16, 2021 05:14",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Markets close lower; Adani Group stocks underperformed,"Jun 16, 2021 05:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty Metal index dips 2% as copper price hits 7-week low; All stocks in red; SAIL, JSPL, Hindalco top bears","Jun 16, 2021 03:55",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty Metal dips 2% as copper price hits 7-week low; All stocks in red; SAIL, JSPL, Hindalco top bears","Jun 16, 2021 03:55",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/451,InterGlobe shares fall 2.67% as Nifty drops,"Jun 16, 2021 03:34",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,Shares of Voltas fall as Nifty drops,"Jun 16, 2021 03:29",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/451,"Nifty call: Consider fresh long positions with fixed stop-loss on rally above 15,830","Jun 16, 2021 03:25",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Apollo Hospital shares fall 0.77% as Nifty drops,"Jun 17, 2021 03:33",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Share price of Power Finance Corp. falls as Nifty weakens,"Jun 17, 2021 03:28",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty Metal extends selloff as metal prices dive on stronger dollar; Adani Enterprises, Coal India, Hindalco drag; Apl Apollo hits new high","Jun 17, 2021 03:25",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex down 132 pts intraday, Nifty below 15,800","Jun 17, 2021 03:19",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Share price of Havells India falls as Nifty weakens,"Jun 17, 2021 03:18",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Share price of REC falls as Nifty weakens,"Jun 17, 2021 03:13",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,ICICI Pru Life shares up 1.74% as Nifty drops,"Jun 17, 2021 03:08",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Shares trade with losses,"Jun 17, 2021 03:02",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty, Sensex to Open Lower After US Fed Indicates Rate Hike in 2023","Jun 17, 2021 02:59",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Weekly F&O expiry today: Nifty 50, Bank Nifty trading guide; check likely range, outlook, more","Jun 16, 2021 21:52",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"MARKET LIVE: Sensex, Nifty likely to open gap-down amid weak global cues","Jun 16, 2021 21:37",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex, Nifty may mirror global peers on Thursday; 6 things to know before today’s opening bell","Jun 16, 2021 21:36",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Market LIVE: SGX Nifty tanks 96 pts, Sensex, Nifty may open in red; US Fed signals higher rates in 2023","Jun 16, 2021 21:35",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex and Nifty fall from record highs, investors eye US Fed meet","Jun 16, 2021 12:50",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Trade setup: Nifty may correct more if it fails to reclaim 15,800; upside appears limited","Jun 16, 2021 11:21",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Market Analysts Say Bullish Trend to Continue if Nifty Doesn't Break 15,700 Level","Jun 16, 2021 11:08",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,India shares lower at close of trade; Nifty 50 down 0.64%,"Jun 16, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex drops 271 points, Nifty below 15,800; Adani group stocks tank up to 8%","Jun 16, 2021 05:27",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Stock Market News Round-Up For June 16: Sensex, Nifty End Lower By Half Percent","Jun 16, 2021 05:14",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Markets close lower; Adani Group stocks underperformed,"Jun 16, 2021 05:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty Metal index dips 2% as copper price hits 7-week low; All stocks in red; SAIL, JSPL, Hindalco top bears","Jun 16, 2021 03:55",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty Metal dips 2% as copper price hits 7-week low; All stocks in red; SAIL, JSPL, Hindalco top bears","Jun 16, 2021 03:55",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,InterGlobe shares fall 2.67% as Nifty drops,"Jun 16, 2021 03:34",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Shares of Voltas fall as Nifty drops,"Jun 16, 2021 03:29",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty call: Consider fresh long positions with fixed stop-loss on rally above 15,830","Jun 16, 2021 03:25",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/452,3 Stocks To Buy For Long Term With Upside Up To 34%,"Jun 16, 2021 03:23",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty, Sensex Likely to Open Lower Ahead of Fed Meeting Today; Expect Volatility","Jun 16, 2021 03:11",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"4 IPOs this week, which one should you pick? Valuations rich, be careful; avoid these stocks | INTERVIEW","Jun 15, 2021 21:52",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Global markets send mixed signals for Sensex, Nifty; 5 things to know before today’s opening bell","Jun 15, 2021 21:34",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Market LIVE: Sensex, Nifty may open in red; Dodla Dairy, Krishna Institute of Medical Sciences IPOs open today","Jun 15, 2021 21:32",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/452,SGX Nifty down 20 points; here's what changed for market while you were sleeping,"Jun 15, 2021 21:31",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Market LIVE Update: Indian indices may open higher; SGX Nifty in green,"Jun 15, 2021 21:03",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex, Nifty at lifetime high; banking shares drive rally","Jun 15, 2021 20:36",TribuneIndia
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex, Nifty trade at fresh highs amid gains in banking stocks","Jun 15, 2021 13:23",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Markets at Record Highs Ahead of Fed Meeting Today,"Jun 15, 2021 11:09",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,India shares higher at close of trade; Nifty 50 up 0.36%,"Jun 15, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex, Nifty Close At Record Highs Led By Gains Banking Shares","Jun 15, 2021 05:08",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Market ends with decent gains,"Jun 15, 2021 05:03",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Markets close higher; Banking Stocks outperformed,"Jun 15, 2021 05:03",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty Pharma extend losses with all stocks in red; Divis Lab, Torrent Pharma, Cadila, Dr Reddy's, Sun Pharma weighing","Jun 15, 2021 04:36",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"2 Adani, 4 Nifty stocks among 40 scrips sending bearish signals on MACD","Jun 15, 2021 04:06",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Barometers trade firm; auto stocks in demand,"Jun 15, 2021 03:58",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Bank Nifty tops 295 points on broad-based buying; Axis Bank, HDFC Bank, ICICI Bank, IndusInd in a sharp rally","Jun 15, 2021 03:44",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Apollo Hospital shares down 1.25% as Nifty gains,"Jun 15, 2021 03:38",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Nifty FMCG stocks advance over 200 points; Marico hits new 52-week high,"Jun 15, 2021 03:35",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Bharat Forge shares up 0.07% as Nifty gains,"Jun 15, 2021 03:22",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Nifty call: Buy on dips with stop-loss at 15,850 levels","Jun 15, 2021 03:16",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/452,"Sensex up 268 points, Nifty above 15,800 after recording fresh all-time highs","Jun 15, 2021 03:14",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Shares of Power Finance Corp. rise as Nifty gains,"Jun 15, 2021 03:12",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/452,Bajaj Auto Ltd drops for fifth straight session,"Jun 15, 2021 03:05",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,3 Stocks To Buy For Long Term With Upside Up To 34%,"Jun 16, 2021 03:23",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty, Sensex Likely to Open Lower Ahead of Fed Meeting Today; Expect Volatility","Jun 16, 2021 03:11",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"4 IPOs this week, which one should you pick? Valuations rich, be careful; avoid these stocks | INTERVIEW","Jun 15, 2021 21:52",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Global markets send mixed signals for Sensex, Nifty; 5 things to know before today’s opening bell","Jun 15, 2021 21:34",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Market LIVE: Sensex, Nifty may open in red; Dodla Dairy, Krishna Institute of Medical Sciences IPOs open today","Jun 15, 2021 21:32",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,SGX Nifty down 20 points; here's what changed for market while you were sleeping,"Jun 15, 2021 21:31",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Market LIVE Update: Indian indices may open higher; SGX Nifty in green,"Jun 15, 2021 21:03",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex, Nifty at lifetime high; banking shares drive rally","Jun 15, 2021 20:36",TribuneIndia
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex, Nifty trade at fresh highs amid gains in banking stocks","Jun 15, 2021 13:23",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Markets at Record Highs Ahead of Fed Meeting Today,"Jun 15, 2021 11:09",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,India shares higher at close of trade; Nifty 50 up 0.36%,"Jun 15, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex, Nifty Close At Record Highs Led By Gains Banking Shares","Jun 15, 2021 05:08",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Market ends with decent gains,"Jun 15, 2021 05:03",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Markets close higher; Banking Stocks outperformed,"Jun 15, 2021 05:03",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty Pharma extend losses with all stocks in red; Divis Lab, Torrent Pharma, Cadila, Dr Reddy's, Sun Pharma weighing","Jun 15, 2021 04:36",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"2 Adani, 4 Nifty stocks among 40 scrips sending bearish signals on MACD","Jun 15, 2021 04:06",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Barometers trade firm; auto stocks in demand,"Jun 15, 2021 03:58",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Bank Nifty tops 295 points on broad-based buying; Axis Bank, HDFC Bank, ICICI Bank, IndusInd in a sharp rally","Jun 15, 2021 03:44",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Apollo Hospital shares down 1.25% as Nifty gains,"Jun 15, 2021 03:38",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Nifty FMCG stocks advance over 200 points; Marico hits new 52-week high,"Jun 15, 2021 03:35",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Bharat Forge shares up 0.07% as Nifty gains,"Jun 15, 2021 03:22",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty call: Buy on dips with stop-loss at 15,850 levels","Jun 15, 2021 03:16",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex up 268 points, Nifty above 15,800 after recording fresh all-time highs","Jun 15, 2021 03:14",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Shares of Power Finance Corp. rise as Nifty gains,"Jun 15, 2021 03:12",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Bajaj Auto Ltd drops for fifth straight session,"Jun 15, 2021 03:05",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Shares trade with decent gains,"Jun 15, 2021 03:05",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,LIC Housing shares rise 0.3% as Nifty gains,"Jun 15, 2021 03:01",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,3 Factors that Will Affect Markets Today,"Jun 15, 2021 03:01",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"MARKET LIVE: SGX Nifty indicates a negative opening for Sensex, Nifty","Jun 14, 2021 21:43",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex, Nifty may follow global cues on Tuesday; 5 things to know before today’s opening bell","Jun 14, 2021 21:34",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Market LIVE: SGX Nifty hints at cautious start for Sensex, Nifty; WPI hits record high, CPI at 6-month peak","Jun 14, 2021 21:30",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Market LIVE Update: Indian indices set to open hgiher; SGX Nifty in green,"Jun 14, 2021 20:57",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex, Nifty maintain record run as RIL rallies","Jun 14, 2021 20:36",TribuneIndia
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Trade setup: Nifty resistance seen at 15,830 and 15,875 levels; avoid creating leveraged exposures","Jun 14, 2021 11:21",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty, Sensex Stage Turnaround to End in Green; Adani Group Stock Crash","Jun 14, 2021 11:11",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,India shares higher at close of trade; Nifty 50 up 0.08%,"Jun 14, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty Ends Above 15800 Led By Buying In PSB, IT And FMCG Pack","Jun 14, 2021 05:08",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Markets close higher; Reliance Industries outperformed,"Jun 14, 2021 05:06",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty Pharma reverses bearish trend, holds steady; Torrent Pharma, Alkem, Divis Lab led the pack; Lupin tumbles","Jun 14, 2021 04:13",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Market enters positive terrain; IT shares in demand,"Jun 14, 2021 03:55",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty call: Go long on strong rally above 15,820 levels with fixed stop-loss","Jun 14, 2021 03:49",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Sensex down 159 points, Nifty above 15,700 as financials, Adani firm stocks drag","Jun 14, 2021 03:47",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Adani Green shares down 5.0% as Nifty falls,"Jun 14, 2021 03:45",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Atul Suri on niche themes that will outperform for next 3-5 years,"Jun 14, 2021 03:41",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"Nifty Auto trades lower; Bharat Forge, Maruti among top losers","Jun 14, 2021 03:30",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/453,REC shares fall 2.11% as Nifty gains,"Jun 14, 2021 03:24",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,Ashok Leyland shares down 1.25% as Nifty drops,"Jun 14, 2021 03:09",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"BHEL share price tumbles 20% on weak Q4 results; stock may fall another 55%, say analysts","Jun 14, 2021 03:07",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/453,"3 Factors That will Determine Nifty, Sensex this Week","Jun 14, 2021 03:05",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/453,MARKET LIVE: SGX Nifty indicates a weak start; Adani group stocks in focus,"Jun 13, 2021 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Shares trade with decent gains,"Jun 15, 2021 03:05",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,LIC Housing shares rise 0.3% as Nifty gains,"Jun 15, 2021 03:01",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,3 Factors that Will Affect Markets Today,"Jun 15, 2021 03:01",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"MARKET LIVE: SGX Nifty indicates a negative opening for Sensex, Nifty","Jun 14, 2021 21:43",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex, Nifty may follow global cues on Tuesday; 5 things to know before today’s opening bell","Jun 14, 2021 21:34",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Market LIVE: SGX Nifty hints at cautious start for Sensex, Nifty; WPI hits record high, CPI at 6-month peak","Jun 14, 2021 21:30",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Market LIVE Update: Indian indices set to open hgiher; SGX Nifty in green,"Jun 14, 2021 20:57",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex, Nifty maintain record run as RIL rallies","Jun 14, 2021 20:36",TribuneIndia
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Trade setup: Nifty resistance seen at 15,830 and 15,875 levels; avoid creating leveraged exposures","Jun 14, 2021 11:21",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty, Sensex Stage Turnaround to End in Green; Adani Group Stock Crash","Jun 14, 2021 11:11",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/454,India shares higher at close of trade; Nifty 50 up 0.08%,"Jun 14, 2021 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty Ends Above 15800 Led By Buying In PSB, IT And FMCG Pack","Jun 14, 2021 05:08",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Markets close higher; Reliance Industries outperformed,"Jun 14, 2021 05:06",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty Pharma reverses bearish trend, holds steady; Torrent Pharma, Alkem, Divis Lab led the pack; Lupin tumbles","Jun 14, 2021 04:13",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Market enters positive terrain; IT shares in demand,"Jun 14, 2021 03:55",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty call: Go long on strong rally above 15,820 levels with fixed stop-loss","Jun 14, 2021 03:49",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex down 159 points, Nifty above 15,700 as financials, Adani firm stocks drag","Jun 14, 2021 03:47",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Adani Green shares down 5.0% as Nifty falls,"Jun 14, 2021 03:45",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Atul Suri on niche themes that will outperform for next 3-5 years,"Jun 14, 2021 03:41",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty Auto trades lower; Bharat Forge, Maruti among top losers","Jun 14, 2021 03:30",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/454,REC shares fall 2.11% as Nifty gains,"Jun 14, 2021 03:24",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Ashok Leyland shares down 1.25% as Nifty drops,"Jun 14, 2021 03:09",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"BHEL share price tumbles 20% on weak Q4 results; stock may fall another 55%, say analysts","Jun 14, 2021 03:07",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"3 Factors That will Determine Nifty, Sensex this Week","Jun 14, 2021 03:05",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/454,MARKET LIVE: SGX Nifty indicates a weak start; Adani group stocks in focus,"Jun 13, 2021 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Market LIVE: Sensex, Nifty may open in red, DHFL shares to delist; Shyam Metalics, Sona BLW IPOs open today","Jun 13, 2021 21:40",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex, Nifty Likely To Have A Negative Opening","Jun 13, 2021 21:35",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Market LIVE Update: Indian indices may open lower; SGX Nifty in red,"Jun 13, 2021 20:55",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Nifty’s got 16,000 in its sights","Jun 13, 2021 20:42",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Deploy modified call butterfly spread strategy in Nifty: Shubham Agarwal,"Jun 13, 2021 20:22",MoneyControl
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Trade Setup: Risk-reward ratio extremely unfavourable; avoid aggressive buying,"Jun 13, 2021 06:18",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Day trading guide: 2 stock recommendations for Monday,"Jun 13, 2021 05:20",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,7 Best Performing Bank Stocks Within Rs 100 To Invest In India 2021,"Jun 12, 2021 22:43",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Index outlook: Nifty faces resistance at 16,000","Jun 12, 2021 09:35",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Overstretched Nifty technical setup and precariously low VIX all raising red flags,"Jun 12, 2021 06:35",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex At Record Highs, Will The Momentum Continue Next Week?","Jun 12, 2021 03:16",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Earnings expectations warrant near-term caution but medium-term outlook positive | INTERVIEW,"Jun 12, 2021 01:53",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Intraday volumes drying up fast, Nifty up for some consolidation","Jun 12, 2021 00:55",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,IT stocks may outperform Nifty by a wide margin,"Jun 11, 2021 22:55",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex, Nifty at new peak","Jun 11, 2021 20:36",TribuneIndia
https://in.investing.com/indices/s-p-cnx-nifty-news/454,Best Index Funds With Lowest Expense Ratio To Invest In 2021,"Jun 11, 2021 18:15",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"Sensex, Nifty post fourth straight weekly rise; Dr Reddy's rises over 3%","Jun 11, 2021 14:21",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/454,"IPOs and US Inflation, It’s Been an Exciting Week as Markets End at Record Highs","Jun 11, 2021 11:14",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/454,India shares higher at close of trade; Nifty 50 up 0.39%,"Jun 11, 2021 10:45",Investing.com
