list1_extract1,list1_news_name,list1_news_selection1,list1_news_selection2
https://in.investing.com/indices/s-p-cnx-nifty-news/649,"Market LIVE: Sensex, Nifty seen steady; RIL in focus on Mubadala stake buy","Jun 04, 2020 22:00",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/649,"Share Market LIVE: SGX Nifty points to gap-up start for Sensex, Nifty; RIL raises Rs 9,100 crore from Mubadala","Jun 04, 2020 21:41",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Market may open slightly higher,"Jun 04, 2020 21:36",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/649,"Sell Nifty for the target of 9,800: Nilesh Jain of Anand Rathi","Jun 04, 2020 20:57",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Covid-19 impact: Nifty50 scorecard shows worst profit slump in 6 years,"Jun 04, 2020 12:08",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Erroneous price feeds for F&O contracts disrupt trading on Bank Nifty,"Jun 04, 2020 12:01",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Trade setup: Nifty outlook weak for the short-term; protect profit,"Jun 04, 2020 10:51",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/649,India shares lower at close of trade; Nifty 50 down 0.32%,"Jun 04, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Indian shares snap six days of gains as financials weigh,"Jun 04, 2020 10:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Indian property shares fall as minister dampens hopes for support measures,"Jun 04, 2020 07:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Nifty adrift in morning trade after six sessions of rally,"Jun 04, 2020 05:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/649,India’s Earnings Scorecard Shows Worst Profit Slump Since 2014,"Jun 04, 2020 04:20",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/649,Indian shares edge higher on buoyant risk sentiment,"Jun 04, 2020 04:06",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/649,"Sensex, Nifty Open Flat As Markets Take Breather","Jun 03, 2020 22:49",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Weekly recap: Markets end the week significantly higher; Nifty gains ~6%,"Jun 05, 2020 05:16",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Markets closed higher; Banking stocks outperformed,"Jun 05, 2020 05:03",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Nifty edge up as financials gain; Reliance hits record high,"Jun 05, 2020 04:54",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Indian shares edge higher, led by Reliance, financials","Jun 05, 2020 04:06",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Sensex Opens Over 200 Points Higher, Nifty Firm Above 10,050","Jun 04, 2020 22:53",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Stocks in focus on June 5, 2020","Jun 04, 2020 22:47",ZeeNews
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Share Market LIVE: Sensex rises 200 points, Nifty at 10,095; Bharti Airtel, Infratel top gainers","Jun 04, 2020 22:45",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Sensex Nifty Likely To Have A Quiet Start,"Jun 04, 2020 22:32",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Stocks in focus: RIL, SBI, Larsen & Toubro, Bharti Airtel, RITES, Power Grid to remain in news","Jun 04, 2020 22:32",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Bank Nifty options contracts hit by tech glitch,"Jun 04, 2020 22:19",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,SGX Nifty down 25 points; here's what changed for market while you were sleeping,"Jun 04, 2020 22:01",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Market LIVE: Sensex, Nifty seen steady; RIL in focus on Mubadala stake buy","Jun 04, 2020 22:00",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Share Market LIVE: SGX Nifty points to gap-up start for Sensex, Nifty; RIL raises Rs 9,100 crore from Mubadala","Jun 04, 2020 21:41",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Market may open slightly higher,"Jun 04, 2020 21:36",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Sell Nifty for the target of 9,800: Nilesh Jain of Anand Rathi","Jun 04, 2020 20:57",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Covid-19 impact: Nifty50 scorecard shows worst profit slump in 6 years,"Jun 04, 2020 12:08",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Erroneous price feeds for F&O contracts disrupt trading on Bank Nifty,"Jun 04, 2020 12:01",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Trade setup: Nifty outlook weak for the short-term; protect profit,"Jun 04, 2020 10:51",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,India shares lower at close of trade; Nifty 50 down 0.32%,"Jun 04, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Indian shares snap six days of gains as financials weigh,"Jun 04, 2020 10:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Indian property shares fall as minister dampens hopes for support measures,"Jun 04, 2020 07:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Nifty adrift in morning trade after six sessions of rally,"Jun 04, 2020 05:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,India’s Earnings Scorecard Shows Worst Profit Slump Since 2014,"Jun 04, 2020 04:20",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Indian shares edge higher on buoyant risk sentiment,"Jun 04, 2020 04:06",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Sensex, Nifty Open Flat As Markets Take Breather","Jun 03, 2020 22:49",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Nifty charts suggest high possibility of strong buying from lows; these 2 stocks likely to gain,"Jun 03, 2020 22:48",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Share Market Update: Sensex, Nifty likely to open muted amid weak Asian equities, SGX Nifty drops 30 points","Jun 03, 2020 22:33",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Market LIVE: Sensex, Nifty seen steady; SGX Nifty down 0.4%","Jun 03, 2020 22:11",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Share Market LIVE: SGX Nifty hints at muted start for Sensex, Nifty; RIL, HDFC Life shares in focus today","Jun 03, 2020 21:43",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,SGX Nifty down 20 points; here's what changed for market while you were sleeping,"Jun 03, 2020 21:33",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Optimism on D-Street may continue!,"Jun 03, 2020 21:31",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Weakness in Nifty only if it breaks 10k: Gaurav Garg of CapitalVia,"Jun 03, 2020 21:30",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Stocks may drift slightly higher in opening trade,"Jun 03, 2020 21:27",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,MARKET LIVE: SGX Nifty indicates a muted start; HDFC Life in focus,"Jun 03, 2020 21:22",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Rally may continue in June, Bank Nifty to attempt 22,000-22,500","Jun 03, 2020 20:46",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Equities join global rally, Nifty ends day at 10,061","Jun 03, 2020 18:10",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Nifty reclaims 10,000-mark, a first in 3 months as indices gain for 6th day","Jun 03, 2020 16:02",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Trade setup: Nifty50’s risk-reward skewed, don’t chase this up-move","Jun 03, 2020 11:00",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Nifty closes above 10,000 as lockdowns ease","Jun 03, 2020 10:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,India shares higher at close of trade; Nifty 50 up 0.83%,"Jun 03, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Nifty tops 10,000 as economic reopening boosts risk appetite","Jun 03, 2020 05:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Indian shares hold on to gains, Nifty tops 10,000","Jun 03, 2020 04:12",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Nifty Reconquers The 10,000 Points Mark, Banking Stocks Rally","Jun 02, 2020 22:55",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Sensex opens up at 34,185, Nifty 50 above 10,000 mark","Jun 02, 2020 22:49",Hindustan Times
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Nifty gains 950 points in six sessions, recovers 31% of losses since March 23","Jun 02, 2020 22:42",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Share Market LIVE: Sensex pre-opens 400 points higher, Nifty at 10,109 amid strong global equities","Jun 02, 2020 22:29",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Market LIVE: Indian equities seen firm; SGX Nifty up nearly 1%,"Jun 02, 2020 22:06",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Bullish sentiment to continue; Nifty likely to open above 10,000 mark","Jun 02, 2020 22:00",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/650,Sensex Jumps Over 550 Points In Early Trade,"Jun 02, 2020 21:59",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/650,"Sensex, Nifty Likely To Open Higher Tracking Global Equities","Jun 02, 2020 21:59",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Nifty charts suggest high possibility of strong buying from lows; these 2 stocks likely to gain,"Jun 03, 2020 22:48",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Share Market Update: Sensex, Nifty likely to open muted amid weak Asian equities, SGX Nifty drops 30 points","Jun 03, 2020 22:33",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Market LIVE: Sensex, Nifty seen steady; SGX Nifty down 0.4%","Jun 03, 2020 22:11",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Share Market LIVE: SGX Nifty hints at muted start for Sensex, Nifty; RIL, HDFC Life shares in focus today","Jun 03, 2020 21:43",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,SGX Nifty down 20 points; here's what changed for market while you were sleeping,"Jun 03, 2020 21:33",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Optimism on D-Street may continue!,"Jun 03, 2020 21:31",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Weakness in Nifty only if it breaks 10k: Gaurav Garg of CapitalVia,"Jun 03, 2020 21:30",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Stocks may drift slightly higher in opening trade,"Jun 03, 2020 21:27",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,MARKET LIVE: SGX Nifty indicates a muted start; HDFC Life in focus,"Jun 03, 2020 21:22",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Rally may continue in June, Bank Nifty to attempt 22,000-22,500","Jun 03, 2020 20:46",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Equities join global rally, Nifty ends day at 10,061","Jun 03, 2020 18:10",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty reclaims 10,000-mark, a first in 3 months as indices gain for 6th day","Jun 03, 2020 16:02",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Trade setup: Nifty50’s risk-reward skewed, don’t chase this up-move","Jun 03, 2020 11:00",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty closes above 10,000 as lockdowns ease","Jun 03, 2020 10:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,India shares higher at close of trade; Nifty 50 up 0.83%,"Jun 03, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty tops 10,000 as economic reopening boosts risk appetite","Jun 03, 2020 05:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Indian shares hold on to gains, Nifty tops 10,000","Jun 03, 2020 04:12",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty Reconquers The 10,000 Points Mark, Banking Stocks Rally","Jun 02, 2020 22:55",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Sensex opens up at 34,185, Nifty 50 above 10,000 mark","Jun 02, 2020 22:49",Hindustan Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty gains 950 points in six sessions, recovers 31% of losses since March 23","Jun 02, 2020 22:42",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Share Market LIVE: Sensex pre-opens 400 points higher, Nifty at 10,109 amid strong global equities","Jun 02, 2020 22:29",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Market LIVE: Indian equities seen firm; SGX Nifty up nearly 1%,"Jun 02, 2020 22:06",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Bullish sentiment to continue; Nifty likely to open above 10,000 mark","Jun 02, 2020 22:00",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Sensex Jumps Over 550 Points In Early Trade,"Jun 02, 2020 21:59",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Sensex, Nifty Likely To Open Higher Tracking Global Equities","Jun 02, 2020 21:59",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty may cross 10,000 mark","Jun 02, 2020 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,SGX Nifty up 40 points; here's what changed for market while you were sleeping,"Jun 02, 2020 21:39",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Market LIVE: Nifty likely to surge past 10k in opening trade; World Bank says COVID-19 to leave lasting scars,"Jun 02, 2020 21:37",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty bullish till it holds 9,700: Vinay Rajani of HDFC Securities","Jun 02, 2020 21:19",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"MARKET LIVE: Nifty likely to open above 10k; Britannia, IndiGo in focus","Jun 02, 2020 21:03",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Markets shrug off Moody's rating downgrade; Sensex, Nifty rise 1.6%","Jun 02, 2020 15:38",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Trade setup: Nifty overheated after 1,000-pt parabolic rise; take guard","Jun 02, 2020 11:09",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Nifty end higher as gains in financials offset Moody's rating cut,"Jun 02, 2020 10:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,India shares higher at close of trade; Nifty 50 up 1.56%,"Jun 02, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Nifty cling to slim gains after ratings cut,"Jun 02, 2020 05:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Kotak Mahindra helps Indian shares hold on to gains after ratings cut,"Jun 02, 2020 04:18",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty above 9,900-mark; Kotak Mahindra Bank, M&M stocks surge","Jun 01, 2020 23:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Sensex Trades Higher, Kotak Mahindra Bank Rallies","Jun 01, 2020 22:58",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Sensex Opens Over 100 Points Higher, Nifty Above 9,850","Jun 01, 2020 22:45",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Share Market LIVE: Sensex pre-opens 170 points higher, Nifty at 9,911; SGX Nifty down 20 points","Jun 01, 2020 22:42",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Nifty MNC Stock Surged Over 100% During Last 2 Months,"Jun 01, 2020 22:15",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Markets to open flat; Moodys downgrades India's rating,"Jun 01, 2020 22:00",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/651,SGX Nifty down 9 points; here's what changed for market while you were sleeping,"Jun 01, 2020 21:50",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Market may take a breather after recent rally,"Jun 01, 2020 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Market LIVE: SGX Nifty hints at mildly positive start for indices; Moody’s downgrades India’s rating to Baa3,"Jun 01, 2020 21:39",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty view & stock calls by Anand Rathi: Buy Bharti Airtel, Cadila Health","Jun 01, 2020 21:28",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,SGX Nifty indicates a flat opening for Indian markets,"Jun 01, 2020 21:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/651,Options strategy to play Bank Nifty,"Jun 01, 2020 20:46",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Nifty zooms 1,000 points in just 9 trading sessions; HDFC Bank shines","Jun 01, 2020 15:51",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/651,"Sensex, Nifty zoom to 1-month high over unlock 1.0 and FPI buying","Jun 01, 2020 11:53",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Nifty may cross 10,000 mark","Jun 02, 2020 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,SGX Nifty up 40 points; here's what changed for market while you were sleeping,"Jun 02, 2020 21:39",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Market LIVE: Nifty likely to surge past 10k in opening trade; World Bank says COVID-19 to leave lasting scars,"Jun 02, 2020 21:37",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Nifty bullish till it holds 9,700: Vinay Rajani of HDFC Securities","Jun 02, 2020 21:19",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"MARKET LIVE: Nifty likely to open above 10k; Britannia, IndiGo in focus","Jun 02, 2020 21:03",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Markets shrug off Moody's rating downgrade; Sensex, Nifty rise 1.6%","Jun 02, 2020 15:38",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Trade setup: Nifty overheated after 1,000-pt parabolic rise; take guard","Jun 02, 2020 11:09",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Nifty end higher as gains in financials offset Moody's rating cut,"Jun 02, 2020 10:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,India shares higher at close of trade; Nifty 50 up 1.56%,"Jun 02, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Nifty cling to slim gains after ratings cut,"Jun 02, 2020 05:48",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Kotak Mahindra helps Indian shares hold on to gains after ratings cut,"Jun 02, 2020 04:18",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Nifty above 9,900-mark; Kotak Mahindra Bank, M&M stocks surge","Jun 01, 2020 23:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex Trades Higher, Kotak Mahindra Bank Rallies","Jun 01, 2020 22:58",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex Opens Over 100 Points Higher, Nifty Above 9,850","Jun 01, 2020 22:45",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Share Market LIVE: Sensex pre-opens 170 points higher, Nifty at 9,911; SGX Nifty down 20 points","Jun 01, 2020 22:42",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Nifty MNC Stock Surged Over 100% During Last 2 Months,"Jun 01, 2020 22:15",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Markets to open flat; Moodys downgrades India's rating,"Jun 01, 2020 22:00",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/652,SGX Nifty down 9 points; here's what changed for market while you were sleeping,"Jun 01, 2020 21:50",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Market may take a breather after recent rally,"Jun 01, 2020 21:42",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Market LIVE: SGX Nifty hints at mildly positive start for indices; Moody’s downgrades India’s rating to Baa3,"Jun 01, 2020 21:39",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Nifty view & stock calls by Anand Rathi: Buy Bharti Airtel, Cadila Health","Jun 01, 2020 21:28",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,SGX Nifty indicates a flat opening for Indian markets,"Jun 01, 2020 21:05",IndiaInfoLine
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Options strategy to play Bank Nifty,"Jun 01, 2020 20:46",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Nifty zooms 1,000 points in just 9 trading sessions; HDFC Bank shines","Jun 01, 2020 15:51",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex, Nifty zoom to 1-month high over unlock 1.0 and FPI buying","Jun 01, 2020 11:53",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,India shares higher at close of trade; Nifty 50 up 2.57%,"Jun 01, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/652,India shares higher at close of trade; Nifty 50 up 2.57%,"Jun 01, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Indian shares surge over 2% as economy set to reopen,"Jun 01, 2020 10:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Indian shares surge over 2% as easing curbs boost sentiment,"Jun 01, 2020 05:18",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Indian shares surge over 2% as lockdowns ease further,"Jun 01, 2020 04:12",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex jumps 632 points, Nifty rises above 9,700","May 31, 2020 23:02",ZeeNews
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex Rallies 800 Points, Surges Past 33,000 Points","May 31, 2020 22:58",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Share Market LIVE: Sensex pre-opens 450 points higher, Nifty at 9,580 amid positive global cues","May 31, 2020 22:44",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Sensex, Nifty Open Sharply Higher","May 31, 2020 22:16",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Stock picks by Angel Broking: Buy Vinati Organics, Kajaria Ceramics","May 31, 2020 22:12",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Market LIVE: Sensex, Nifty seen firm; SGX Nifty up 2%","May 31, 2020 22:08",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Market LIVE: SGX Nifty gains over 150 points; DBS says Indian economy on course for full-year contraction,"May 31, 2020 21:47",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/652,SGX Nifty jumps 170 points; here's what changed for market while you were sleeping,"May 31, 2020 21:44",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Market may open on a firm note,"May 31, 2020 21:35",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Top stock picks by CapitalVia Global Research: Buy RIL, Piramal Enterprises","May 31, 2020 21:33",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"MARKET LIVE: SGX Nifty up over 100 pts; Q4 GDP data, lockdown 5.0 in focus","May 31, 2020 21:29",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"F&O data hint at 9,037-10,160 range for Nifty","May 31, 2020 21:05",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,How investors can survive the coming recession,"May 31, 2020 20:00",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Broader market outperforms in May for the first time since January,"May 31, 2020 10:22",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Street signs: Nifty may hover between 9K-10K, MF equity flows, and more","May 31, 2020 10:09",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/652,Markets looking to consolidate as the economy gradually opens up,"May 31, 2020 06:50",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Trade setup: Nifty futures at discount to spot, yet index may try to go higher","May 31, 2020 04:19",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Index Outlook | Sensex, Nifty 50 likely to extend the rally","May 30, 2020 09:39",Business Line
https://in.investing.com/indices/s-p-cnx-nifty-news/652,"Dalal Street week ahead: Market undercurrent changing, may pause now but the bias is positive","May 30, 2020 05:59",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/652,These Stocks Have Outdone Nifty's Fall In March; Gained Up To 78% During Lockdown,"May 30, 2020 02:47",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/653,India shares higher at close of trade; Nifty 50 up 2.57%,"Jun 01, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/653,India shares higher at close of trade; Nifty 50 up 2.57%,"Jun 01, 2020 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/653,Indian shares surge over 2% as economy set to reopen,"Jun 01, 2020 10:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/653,Indian shares surge over 2% as easing curbs boost sentiment,"Jun 01, 2020 05:18",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/653,Indian shares surge over 2% as lockdowns ease further,"Jun 01, 2020 04:12",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Sensex jumps 632 points, Nifty rises above 9,700","May 31, 2020 23:02",ZeeNews
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Sensex Rallies 800 Points, Surges Past 33,000 Points","May 31, 2020 22:58",GoodReturns
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Share Market LIVE: Sensex pre-opens 450 points higher, Nifty at 9,580 amid positive global cues","May 31, 2020 22:44",Business Today
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Sensex, Nifty Open Sharply Higher","May 31, 2020 22:16",NDTV
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Stock picks by Angel Broking: Buy Vinati Organics, Kajaria Ceramics","May 31, 2020 22:12",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Market LIVE: Sensex, Nifty seen firm; SGX Nifty up 2%","May 31, 2020 22:08",Livemint
https://in.investing.com/indices/s-p-cnx-nifty-news/653,Market LIVE: SGX Nifty gains over 150 points; DBS says Indian economy on course for full-year contraction,"May 31, 2020 21:47",FinancialExpress
https://in.investing.com/indices/s-p-cnx-nifty-news/653,SGX Nifty jumps 170 points; here's what changed for market while you were sleeping,"May 31, 2020 21:44",The Economic Times
https://in.investing.com/indices/s-p-cnx-nifty-news/653,Market may open on a firm note,"May 31, 2020 21:35",Business Standard
https://in.investing.com/indices/s-p-cnx-nifty-news/653,"Top stock picks by CapitalVia Global Research: Buy RIL, Piramal Enterprises","May 31, 2020 21:33",Business Standard
